id,SalePrice
2735,140038.00603730298
2736,141041.2103576717
2737,121193.6526868907
2738,141819.20740293452
2739,151373.24554013883
2740,136304.16986505632
2741,147385.7238641143
2742,161699.2685462041
2743,151582.2410449231
2744,164157.08952665425
2745,142728.3161846363
2746,139640.83328221613
2747,139259.35622820503
2748,121456.8310630929
2749,127407.83560628565
2750,136632.28966763173
2751,135989.4194005822
2752,206522.5902880062
2753,147516.7978887006
2754,228510.86345879655
2755,137837.04032278864
2756,117899.21544400924
2757,65435.07202335502
2758,93627.5160522837
2759,161130.00256101825
2760,112284.76194831745
2761,143901.99572560497
2762,143636.59684095133
2763,167930.73632539983
2764,129872.87219702451
2765,273880.1907690792
2766,140927.97643766677
2767,108333.87829998629
2768,147916.2056449306
2769,135676.30563767478
2770,129414.17184403678
2771,108912.96986695513
2772,110627.32767692395
2773,157741.47589723286
2774,148099.34047806784
2775,113819.59256037882
2776,137660.22580217596
2777,153689.10827751862
2778,113256.24481412426
2779,115793.70258844952
2780,93880.70551367819
2781,99057.80780893362
2782,111487.79273917076
2783,106182.04406709272
2784,130289.31436065421
2785,139986.10531397886
2786,72731.47354383103
2787,130104.01475712187
2788,81793.01700178957
2789,159056.15773104614
2790,107707.30293352185
2791,110100.86319354601
2792,74604.92041561444
2793,164536.23294410924
2794,113637.00436889473
2795,129070.32629624754
2796,103623.46715198552
2797,207712.67331900902
2798,91982.1180110866
2799,109017.0348614207
2800,52005.77380518333
2801,102288.92123479692
2802,135579.0315515068
2803,181689.89757307086
2804,123855.55087489258
2805,98395.42764429761
2806,79702.39624946444
2807,154964.8451005496
2808,145714.49681477502
2809,128005.78789864261
2810,126577.9052317029
2811,156383.94506532166
2812,158114.78512735697
2813,161352.40931189657
2814,154623.11661693428
2815,107212.74497173952
2816,229691.4635266637
2817,164972.47079905693
2818,130922.5911732787
2819,183582.95740651924
2820,137270.90487066717
2821,110102.61003367526
2822,185905.8974778674
2823,299982.3972973621
2824,177935.1587656961
2825,134067.0084648636
2826,144819.29203018578
2827,135012.2659857564
2828,199681.42890277228
2829,227008.40208931456
2830,235470.81697122057
2831,170824.88761441014
2832,230483.5464548162
2833,284141.6705009073
2834,217513.55745114284
2835,221179.1642272377
2836,195862.69325881545
2837,171759.52488765004
2838,153163.492275427
2839,175073.33120530404
2840,201326.5179313103
2841,198756.53050287618
2842,231766.8737507943
2843,144263.50792693588
2844,161598.3928300951
2845,126589.54613811383
2846,207460.27914634882
2847,203026.0121368888
2848,213359.96088037515
2849,197625.1419898989
2850,274312.64875216974
2851,211204.35726861062
2852,230098.86947558206
2853,240453.28318850126
2854,140768.40266929296
2855,197983.45623529525
2856,196448.57075327387
2857,182479.3657994691
2858,198003.49388232935
2859,124064.79371013404
2860,128301.71171844634
2861,120805.82670716953
2862,200629.6579006509
2863,127004.07767734071
2864,249378.1466755547
2865,137795.682442061
2866,141953.34011758844
2867,104703.75655489044
2868,97284.96926553657
2869,98895.5211332708
2870,115412.8331845018
2871,88443.63931017728
2872,58235.649178881875
2873,104587.80161247647
2874,124396.4444990788
2875,109469.4428053047
2876,171051.42184297842
2877,141727.00306135748
2878,172452.72251745997
2879,134725.6011152439
2880,94735.84525547382
2881,169889.1398190631
2882,180124.162839751
2883,191582.45157268527
2884,198365.85939068222
2885,186797.53163699238
2886,226112.241919763
2887,93593.71960055025
2888,140145.79322008614
2889,48819.80032733811
2890,77198.42478906945
2891,134238.83205100338
2892,40336.8380063684
2893,89506.24105439277
2894,69774.55226987584
2895,314006.13434074586
2896,269092.25805172
2897,197776.8581088899
2898,157370.43449383162
2899,206099.40621863538
2900,160583.49923910652
2901,201158.58112701247
2902,180536.01346891103
2903,317457.5888108302
2904,349168.0190077934
2905,107286.91599527525
2906,198861.14179297257
2907,110849.22383153946
2908,132112.12050205274
2909,157507.58499659537
2910,79032.9794190734
2911,80800.88215830573
2912,146836.39018405322
2913,73477.72508287194
2914,75236.71301474377
2915,84383.18297993735
2916,76855.21367902284
2917,167087.4430150965
2918,122898.2845528433
2919,204083.92744846028
